continent,location,date,new_vaccinations,population,current_vax,f0_
South America,Guyana,2021-10-07,3633,790329,48085,6.0841750713943181
South America,Guyana,2021-10-08,2813,790329,50898,6.44010279263446
South America,Guyana,2021-10-13,2626,790329,53524,6.7723694815703341
South America,Guyana,2021-10-21,2791,790329,56315,7.12551355195115
South America,Guyana,2021-11-02,2446,790329,58761,7.4350049156743578
South America,Guyana,2021-11-03,2820,790329,61581,7.7918183440061028
South America,Guyana,2021-11-10,2651,790329,64232,8.1272482725548478
South America,Guyana,2021-11-11,2451,790329,66683,8.4373722842006309
South America,Guyana,2021-11-12,2429,790329,69112,8.7447126449870876
South America,Guyana,2021-11-16,2635,790329,71747,9.0781181001835947
South America,Guyana,2021-11-17,2239,790329,73986,9.3614178399122387
South America,Guyana,2021-11-18,2015,790329,76001,9.6163749527095685
South America,Guyana,2021-11-19,1959,790329,77960,9.8642464087740667
South America,Guyana,2021-11-30,1902,790329,79862,10.104905678521224
South America,Guyana,2021-12-01,2484,790329,82346,10.419205166455994
South America,Guyana,2021-12-02,1676,790329,84022,10.631268750102805
South America,Guyana,2021-12-07,1523,790329,85545,10.82397330731885
North America,Haiti,2021-07-22,157,11541683,157,0.0013602868836373344
North America,Haiti,2021-07-27,709,11541683,866,0.007503238479171539
North America,Haiti,2021-07-28,448,11541683,1314,0.011384821433754504
North America,Haiti,2021-07-29,899,11541683,2213,0.019173980085919879
North America,Haiti,2021-07-30,1151,11541683,3364,0.02914652915003817
North America,Haiti,2021-08-03,1182,11541683,4546,0.039387669891817335
North America,Haiti,2021-08-04,1579,11541683,6125,0.053068516957189
North America,Haiti,2021-08-05,1432,11541683,7557,0.065475719615588124
North America,Haiti,2021-08-06,1433,11541683,8990,0.077891586521653733
North America,Haiti,2021-08-10,1484,11541683,10474,0.0907493300587098
North America,Haiti,2021-08-11,2244,11541683,12718,0.11019190182229056
North America,Haiti,2021-08-26,150,11541683,12868,0.11149153897226255
North America,Haiti,2021-08-27,2471,11541683,15339,0.13290089495613422
North America,Haiti,2021-09-10,1767,11541683,17106,0.14821062058280407
North America,Haiti,2021-10-02,5217,11541683,22323,0.19341200065882938
North America,Haiti,2021-11-12,14852,11541683,37175,0.32209340700138794
North America,Haiti,2021-12-17,4278,11541683,41453,0.35915905851858865
North America,Honduras,2021-03-17,21470,10062994,21470,0.21335598530616237
North America,Honduras,2021-06-01,34995,10062994,56465,0.56111531021483274
North America,Honduras,2021-06-02,25341,10062994,81806,0.812938972238282
North America,Honduras,2021-06-11,13222,10062994,95028,0.94433127953768037
North America,Honduras,2021-06-17,8704,10062994,103732,1.0308264120996196
North America,Honduras,2021-06-18,44229,10062994,147961,1.4703476917505862
North America,Honduras,2021-07-03,81065,10062994,229026,2.2759230503367087
Asia,Hong Kong,2021-02-23,532,7552800,532,0.0070437453659569953
Asia,Hong Kong,2021-02-24,0,7552800,532,0.0070437453659569953
Asia,Hong Kong,2021-02-25,0,7552800,532,0.0070437453659569953
Asia,Hong Kong,2021-02-26,6066,7552800,6598,0.087358330685308752
Asia,Hong Kong,2021-02-27,7040,7552800,13638,0.18056879567842388
Asia,Hong Kong,2021-02-28,7016,7552800,20654,0.2734614977226989
Asia,Hong Kong,2021-03-01,6408,7552800,27062,0.35830420506302296
Asia,Hong Kong,2021-03-02,13071,7552800,40133,0.53136585107509793
Asia,Hong Kong,2021-03-03,11668,7552800,51801,0.68585160470289164
Asia,Hong Kong,2021-03-04,10390,7552800,62191,0.82341648130494649
Asia,Hong Kong,2021-03-05,10138,7552800,72329,0.95764484694417962
Asia,Hong Kong,2021-03-06,11656,7552800,83985,1.1119717190975531
Asia,Hong Kong,2021-03-07,8993,7552800,92978,1.2310401440525369
Asia,Hong Kong,2021-03-08,10824,7552800,103802,1.3743512339794512
Asia,Hong Kong,2021-03-09,9676,7552800,113478,1.5024626628535112
Asia,Hong Kong,2021-03-10,17022,7552800,130500,1.7278360343183985
Asia,Hong Kong,2021-03-11,15360,7552800,145860,1.9312043215761041
Asia,Hong Kong,2021-03-12,16323,7552800,162183,2.1473228471560213
Asia,Hong Kong,2021-03-13,14881,7552800,177064,2.3443491155597922
Asia,Hong Kong,2021-03-14,13620,7552800,190684,2.5246795890265861
Asia,Hong Kong,2021-03-15,15363,7552800,206047,2.7280875966528972
Asia,Hong Kong,2021-03-16,23327,7552800,229374,3.0369399428026691
Asia,Hong Kong,2021-03-17,24601,7552800,253975,3.3626602054867067
Asia,Hong Kong,2021-03-18,22626,7552800,276601,3.662231225505773
Asia,Hong Kong,2021-03-19,27604,7552800,304205,4.0277115771634362
Asia,Hong Kong,2021-03-20,26368,7552800,330573,4.3768271369558311
Asia,Hong Kong,2021-03-21,23820,7552800,354393,4.6922068636796954
Asia,Hong Kong,2021-03-22,25254,7552800,379647,5.0265729265967591
Asia,Hong Kong,2021-03-23,23831,7552800,403478,5.3420982946721747
Asia,Hong Kong,2021-03-24,9775,7552800,413253,5.4715204957102008
Asia,Hong Kong,2021-03-25,8220,7552800,421473,5.5803543056879565
Asia,Hong Kong,2021-03-26,13717,7552800,435190,5.7619690710729792
Asia,Hong Kong,2021-03-27,14040,7552800,449230,5.9478603961444758
Asia,Hong Kong,2021-03-28,13174,7552800,462404,6.12228577481199
Asia,Hong Kong,2021-03-29,12671,7552800,475075,6.2900513716767286
Asia,Hong Kong,2021-03-30,15195,7552800,490270,6.4912350386611584
Asia,Hong Kong,2021-03-31,14781,7552800,505051,6.6869372947780965
Asia,Hong Kong,2021-04-01,15279,7552800,520330,6.889233132083465
Asia,Hong Kong,2021-04-02,10861,7552800,531191,7.0330341065565083
Asia,Hong Kong,2021-04-03,12749,7552800,543940,7.201832433004979
Asia,Hong Kong,2021-04-04,12084,7552800,556024,7.3618260777460014
Asia,Hong Kong,2021-04-05,21165,7552800,577189,7.6420532782544219
Asia,Hong Kong,2021-04-06,38767,7552800,615956,8.1553331214913669
Asia,Hong Kong,2021-04-07,43785,7552800,659741,8.7350519012816452
Asia,Hong Kong,2021-04-08,40518,7552800,700259,9.271515199661053
Asia,Hong Kong,2021-04-09,44732,7552800,744991,9.8637723758076472
Asia,Hong Kong,2021-04-10,46515,7552800,791506,10.479636691028492
Asia,Hong Kong,2021-04-11,43342,7552800,834848,11.053490096388094
Asia,Hong Kong,2021-04-12,43351,7552800,878199,11.627462662853512
Asia,Hong Kong,2021-04-13,40710,7552800,918909,12.166468064823642
Asia,Hong Kong,2021-04-14,32157,7552800,951066,12.592230695900858
Asia,Hong Kong,2021-04-15,29983,7552800,981049,12.989209299862303
Asia,Hong Kong,2021-04-16,36754,7552800,1017803,13.475836775765279
Asia,Hong Kong,2021-04-17,39424,7552800,1057227,13.997815379726724
Asia,Hong Kong,2021-04-18,33831,7552800,1091058,14.445741976485541
Asia,Hong Kong,2021-04-19,32473,7552800,1123531,14.875688486389155
Asia,Hong Kong,2021-04-20,26086,7552800,1149617,15.221070331532676
Asia,Hong Kong,2021-04-21,23441,7552800,1173058,15.531432051689439
Asia,Hong Kong,2021-04-22,23550,7552800,1196608,15.84323694523885
Asia,Hong Kong,2021-04-23,26232,7552800,1222840,16.190551848321153
Asia,Hong Kong,2021-04-24,30188,7552800,1253028,16.590244677470604
Asia,Hong Kong,2021-04-25,22111,7552800,1275139,16.882997034212476
Asia,Hong Kong,2021-04-26,27023,7552800,1302162,17.240784874483637
Asia,Hong Kong,2021-04-27,24669,7552800,1326831,17.567405465522722
Asia,Hong Kong,2021-04-28,24885,7552800,1351716,17.896885923101365
Asia,Hong Kong,2021-04-29,25755,7552800,1377471,18.23788528757547
Asia,Hong Kong,2021-04-30,36271,7552800,1413742,18.718117784133035
Asia,Hong Kong,2021-05-01,40640,7552800,1454382,19.256196377502384
Asia,Hong Kong,2021-05-02,37518,7552800,1491900,19.752939307276769
Asia,Hong Kong,2021-05-03,37723,7552800,1529623,20.252396462239169
Asia,Hong Kong,2021-05-04,33183,7552800,1562806,20.691743459379303
Asia,Hong Kong,2021-05-05,30776,7552800,1593582,21.099221480775341
Asia,Hong Kong,2021-05-06,30441,7552800,1624023,21.502264061010486
Asia,Hong Kong,2021-05-07,38309,7552800,1662332,22.009479927973732
Asia,Hong Kong,2021-05-08,42089,7552800,1704421,22.566743459379303
Asia,Hong Kong,2021-05-09,37219,7552800,1741640,23.059527592416057
Asia,Hong Kong,2021-05-10,34887,7552800,1776527,23.521435758923843
Asia,Hong Kong,2021-05-11,28510,7552800,1805037,23.898911661900222
Asia,Hong Kong,2021-05-12,25787,7552800,1830824,24.240334710306112
Asia,Hong Kong,2021-05-13,25778,7552800,1856602,24.581638597606187
Asia,Hong Kong,2021-05-14,31982,7552800,1888584,25.005084207181444
Asia,Hong Kong,2021-05-15,37632,7552800,1926216,25.503336510962821
Asia,Hong Kong,2021-05-16,28829,7552800,1955045,25.8850360131342
Asia,Hong Kong,2021-05-17,29254,7552800,1984299,26.272362567524628
Asia,Hong Kong,2021-05-18,26041,7552800,2010340,26.617148607139075
Asia,Hong Kong,2021-05-19,16167,7552800,2026507,26.831201673551529
Asia,Hong Kong,2021-05-20,23783,7552800,2050290,27.146091515729264
Asia,Hong Kong,2021-05-21,30844,7552800,2081134,27.554469865480353
Asia,Hong Kong,2021-05-22,36650,7552800,2117784,28.039720368605021
Asia,Hong Kong,2021-05-23,28835,7552800,2146619,28.42149931151361
Asia,Hong Kong,2021-05-24,28379,7552800,2174998,28.797240758394238
Asia,Hong Kong,2021-05-25,25060,7552800,2200058,29.129038237474841
Asia,Hong Kong,2021-05-26,24077,7552800,2224135,29.447820675775873
Asia,Hong Kong,2021-05-27,26144,7552800,2250279,29.793970448045759
Asia,Hong Kong,2021-05-28,35997,7552800,2286276,30.2705751509374
Asia,Hong Kong,2021-05-29,42541,7552800,2328817,30.833823217879463
Asia,Hong Kong,2021-05-30,35176,7552800,2363993,31.299557779896197
Asia,Hong Kong,2021-05-31,36469,7552800,2400462,31.782411820781697
Asia,Hong Kong,2021-06-01,33562,7552800,2434024,32.22677682448893
Asia,Hong Kong,2021-06-02,32500,7552800,2466524,32.657080817709989
Asia,Hong Kong,2021-06-03,36217,7552800,2502741,33.13659834763267
Asia,Hong Kong,2021-06-04,44951,7552800,2547692,33.73175511068743
Asia,Hong Kong,2021-06-05,50517,7552800,2598209,34.400606397627371
Asia,Hong Kong,2021-06-06,39336,7552800,2637545,34.9214198707764
Asia,Hong Kong,2021-06-07,42151,7552800,2679696,35.479504289799806
Asia,Hong Kong,2021-06-08,36480,7552800,2716176,35.962503972036856
Asia,Hong Kong,2021-06-09,32865,7552800,2749041,36.397640610104865
Asia,Hong Kong,2021-06-10,38232,7552800,2787273,36.903836987607249
Asia,Hong Kong,2021-06-11,50434,7552800,2837707,37.571589344349114
Asia,Hong Kong,2021-06-12,54144,7552800,2891851,38.288462556932529
Asia,Hong Kong,2021-06-13,42500,7552800,2934351,38.851167778836988
Asia,Hong Kong,2021-06-14,30489,7552800,2964840,39.254845884969811
Asia,Hong Kong,2021-06-15,41522,7552800,3006362,39.804602266709033
Asia,Hong Kong,2021-06-16,35459,7552800,3041821,40.27408378349751
Asia,Hong Kong,2021-06-17,38902,7552800,3080723,40.789151043321681
Asia,Hong Kong,2021-06-18,50331,7552800,3131054,41.455539667408118
Asia,Hong Kong,2021-06-19,51612,7552800,3182666,42.138888888888886
Asia,Hong Kong,2021-06-20,37959,7552800,3220625,42.641470712848218
Asia,Hong Kong,2021-06-21,46003,7552800,3266628,43.250556085160468
Asia,Hong Kong,2021-06-22,40997,7552800,3307625,43.793361402393813
Asia,Hong Kong,2021-06-23,40684,7552800,3348309,44.332022561169367
Asia,Hong Kong,2021-06-24,46423,7552800,3394732,44.946668785086324
Asia,Hong Kong,2021-06-25,57943,7552800,3452675,45.713841224446561
Asia,Hong Kong,2021-06-26,58559,7552800,3511234,46.4891695794937
Asia,Hong Kong,2021-06-27,50205,7552800,3561439,47.153889948098723
Asia,Hong Kong,2021-06-28,51546,7552800,3612985,47.836365321470183
Asia,Hong Kong,2021-06-29,56068,7552800,3669053,48.578712530452286
Asia,Hong Kong,2021-06-30,60264,7552800,3729317,49.376615294989939
Asia,Hong Kong,2021-07-01,47651,7552800,3776968,50.007520389789221
Asia,Hong Kong,2021-07-02,70115,7552800,3847083,50.93585160470289
Asia,Hong Kong,2021-07-03,61723,7552800,3908806,51.753071708505459
Asia,Hong Kong,2021-07-04,52948,7552800,3961754,52.454109734138335
Asia,Hong Kong,2021-07-05,64643,7552800,4026397,53.309990996716451
Asia,Hong Kong,2021-07-06,59857,7552800,4086254,54.102505031246693
Asia,Hong Kong,2021-07-07,57274,7552800,4143528,54.860819828408005
Asia,Hong Kong,2021-07-08,63752,7552800,4207280,55.70490414151044
Asia,Hong Kong,2021-07-09,70248,7552800,4277528,56.634996292765592
Asia,Hong Kong,2021-07-10,64144,7552800,4341672,57.484270734032414
Asia,Hong Kong,2021-07-11,55040,7552800,4396712,58.213007096705859
Asia,Hong Kong,2021-07-12,61761,7552800,4458473,59.030730325177416
Asia,Hong Kong,2021-07-13,59792,7552800,4518265,59.822383751721219
Asia,Hong Kong,2021-07-14,57301,7552800,4575566,60.581056032199974
Asia,Hong Kong,2021-07-15,63368,7552800,4638934,61.420056138120962
Asia,Hong Kong,2021-07-16,68987,7552800,4707921,62.333452494439143
Asia,Hong Kong,2021-07-17,63454,7552800,4771375,63.173591250926805
Asia,Hong Kong,2021-07-18,55319,7552800,4826694,63.906021607880525
Asia,Hong Kong,2021-07-19,65149,7552800,4891843,64.768602372630014
Asia,Hong Kong,2021-07-20,61699,7552800,4953542,65.585504713483743
Asia,Hong Kong,2021-07-21,60817,7552800,5014359,66.390729265967579
Asia,Hong Kong,2021-07-22,64265,7552800,5078624,67.241605762101472
Asia,Hong Kong,2021-07-23,70783,7552800,5149407,68.1787813790912
Asia,Hong Kong,2021-07-24,64546,7552800,5213953,69.033378349751089
Asia,Hong Kong,2021-07-25,56015,7552800,5269968,69.775023832221166
Asia,Hong Kong,2021-07-26,66717,7552800,5336685,70.658365109628221
Asia,Hong Kong,2021-07-27,64881,7552800,5401566,71.517397521449
Asia,Hong Kong,2021-07-28,63217,7552800,5464783,72.354398368816859
Asia,Hong Kong,2021-07-29,63083,7552800,5527866,73.189625039720369
Asia,Hong Kong,2021-07-30,70296,7552800,5598162,74.120352716873214
Asia,Hong Kong,2021-07-31,65026,7552800,5663188,74.981304946509908
Asia,Hong Kong,2021-08-01,55796,7552800,5718984,75.720050842071814
Asia,Hong Kong,2021-08-02,69047,7552800,5788031,76.6342416057621
Asia,Hong Kong,2021-08-03,68917,7552800,5856948,77.5467111534795
Asia,Hong Kong,2021-08-04,65433,7552800,5922381,78.4130521131236
Asia,Hong Kong,2021-08-05,67194,7552800,5989575,79.302708929138859
Asia,Hong Kong,2021-08-06,70529,7552800,6060104,80.236521554920031
Asia,Hong Kong,2021-08-07,64609,7552800,6124713,81.091952653320618
Asia,Hong Kong,2021-08-08,55384,7552800,6180097,81.825243618260785
Asia,Hong Kong,2021-08-09,68712,7552800,6248809,82.734998940790177
Asia,Hong Kong,2021-08-10,66820,7552800,6315629,83.619703950852667
Asia,Hong Kong,2021-08-11,65493,7552800,6381122,84.486839317868871
Asia,Hong Kong,2021-08-12,65989,7552800,6447111,85.360541785827763
Asia,Hong Kong,2021-08-13,68518,7552800,6515629,86.2677285245207
Asia,Hong Kong,2021-08-14,64070,7552800,6579699,87.116023196695267
Asia,Hong Kong,2021-08-15,55348,7552800,6635047,87.848837517212161
Asia,Hong Kong,2021-08-16,65035,7552800,6700082,88.70990890795467
Asia,Hong Kong,2021-08-17,61433,7552800,6761515,89.523289376125419
Asia,Hong Kong,2021-08-18,60045,7552800,6821560,90.3182925537549
Asia,Hong Kong,2021-08-19,59641,7552800,6881201,91.107946721745577
Asia,Hong Kong,2021-08-20,63077,7552800,6944278,91.943093951911862
Asia,Hong Kong,2021-08-21,59651,7552800,7003929,92.732880521131236
Asia,Hong Kong,2021-08-22,50299,7552800,7054228,93.398845461285887
Asia,Hong Kong,2021-08-23,59845,7552800,7114073,94.1912006143417
Asia,Hong Kong,2021-08-24,56999,7552800,7171072,94.945874377714219
Asia,Hong Kong,2021-08-25,56352,7552800,7227424,95.691981781590925
Asia,Hong Kong,2021-08-26,60690,7552800,7288114,96.4955248384705
Asia,Hong Kong,2021-08-27,63092,7552800,7351206,97.330870670479825
Asia,Hong Kong,2021-08-28,60875,7552800,7412081,98.136863150090036
Asia,Hong Kong,2021-08-29,51130,7552800,7463211,98.813830632348271
Asia,Hong Kong,2021-08-30,63943,7552800,7527154,99.660443808918544
Asia,Hong Kong,2021-08-31,61376,7552800,7588530,100.4730695900858
Asia,Hong Kong,2021-09-01,49329,7552800,7637859,101.12619161105816
Asia,Hong Kong,2021-09-02,47817,7552800,7685676,101.75929456625357
Asia,Hong Kong,2021-09-03,56223,7552800,7741899,102.50369399428027
